"lambda1","lambda2","ndim","iteration","sparsity","rmse","bias"
0.3333333,0,1,3,0.9,0.0939496639085361,0.000726424046881469
0.3333333,0,1,4,0.9,0.0942462408974861,0.000708606634570873
0.3333333,0,1,5,0.9,0.0935599317951614,6.90988855427216e-05
0.3333333,0,2,1,0.9,0.113368269552402,-0.0010771915874605
0.3333333,0,2,17,0.85,0.0956193175218506,-0.000385168929252796
0.3333333,0,2,18,0.85,0.0962639176701592,0.000402033392311812
0.3333333,0,2,19,0.85,0.0957365298957431,-0.000227624196539918
0.3333333,0,2,2,0.9,0.112055821626662,-0.00128020070094267
0.3333333,0,2,20,0.85,0.0953995439348204,-0.00023068701879787
0.3333333,0,2,3,0.9,0.112800820043714,-0.000801625533100542
0.3333333,0,2,4,0.9,0.112891014454152,-0.000212488334420193
0.3333333,0,2,5,0.9,0.113500339482654,-8.6221680219224e-05
0.3333333,0,3,1,0.9,0.12858040244797,0.00131806232779969
0.3333333,0,3,17,0.85,0.110879144482425,0.000453591953673603
0.3333333,0,3,18,0.85,0.109350707271944,-2.24126917258091e-06
0.3333333,0,3,19,0.85,0.111395363691877,0.00142707244943447
0.3333333,0,3,2,0.9,0.127167343419598,-0.00113257431487642
0.3333333,0,3,20,0.85,0.109911161688164,-0.000845871488222161
0.3333333,0,3,3,0.9,0.127482546563378,0.000139941394487813
0.3333333,0,3,4,0.9,0.127501664671503,-8.84790811561755e-06
0.3333333,0,3,5,0.9,0.127768960928888,0.000647602577613853
0.3333333,0.3333333,1,1,0.9,0.0936925534377279,0.000673040660248837
0.3333333,0.3333333,1,17,0.85,0.0776601742852863,-0.000122694368282436
0.3333333,0.3333333,1,18,0.85,0.0777083757183456,0.000170692502272361
0.3333333,0.3333333,1,19,0.85,0.07746585815281,-0.000186834617641012
0.3333333,0.3333333,1,2,0.9,0.0930536569786459,0.000231207132374877
0.3333333,0.3333333,1,20,0.85,0.0776304240185181,0.000242149184397664
0.3333333,0.3333333,1,3,0.9,0.0935927874324504,0.000598614478496222
0.3333333,0.3333333,1,4,0.9,0.0938636828269283,0.000762222868143519
0.3333333,0.3333333,1,5,0.9,0.0931772383060841,1.08051396199476e-05
0.3333333,0.3333333,2,1,0.9,0.112651830268177,-0.000905115086122698
0.3333333,0.3333333,2,17,0.85,0.0952404041764701,-0.000502681161341775
0.3333333,0.3333333,2,18,0.85,0.0958114102469933,0.000337814761116034
0.3333333,0.3333333,2,19,0.85,0.0953622915274459,-0.000304716250929328
0.3333333,0.3333333,2,2,0.9,0.111227435260712,-0.00120143448967344
0.3333333,0.3333333,2,20,0.85,0.0950016513358849,-0.000172610497645821
0.3333333,0.3333333,2,3,0.9,0.112060293423396,-0.00077711095611086
0.3333333,0.3333333,2,4,0.9,0.112181409168656,-0.00018839568379527
0.3333333,0.3333333,2,5,0.9,0.112797038780563,-1.41568193199419e-05
0.3333333,0.3333333,3,1,0.9,0.127322500586015,0.00119124985893348
0.3333333,0.3333333,3,16,0.85,0.110561109119234,-0.00125367702955094
0.3333333,0.3333333,3,17,0.85,0.110199174393584,0.000426453485588246
0.3333333,0.3333333,3,18,0.85,0.10875049632305,6.03805804777928e-05
0.3333333,0.3333333,3,19,0.85,0.110729407350093,0.00129781494383304
0.3333333,0.3333333,3,2,0.9,0.126003787707641,-0.000960819603432746
0.3333333,0.3333333,3,20,0.85,0.109215955224825,-0.000732488899693493
0.3333333,0.3333333,3,3,0.9,0.126332306637258,0.000191067968403986
0.3333333,0.3333333,3,4,0.9,0.126319473653661,-4.88774316742067e-05
0.3333333,0.6666667,1,1,0.9,0.0934858287632146,0.000656982800299262
0.3333333,0.6666667,1,17,0.85,0.0775516348638755,-0.000280844060896141
0.3333333,0.6666667,1,18,0.85,0.0775999979734547,7.81358382904328e-05
0.3333333,0.6666667,1,19,0.85,0.0773576545858392,-7.90418114288731e-05
0.3333333,0.6666667,1,2,0.9,0.0928403279896786,0.000220191740475476
0.3333333,0.6666667,1,20,0.85,0.0774976955222735,0.000148775638327695
0.3333333,0.6666667,1,3,0.9,0.093381368728702,0.000497122546965907
0.3333333,0.6666667,1,4,0.9,0.0936300619612788,0.00080331587551069
0.3333333,0.6666667,1,5,0.9,0.0929439411315655,-4.03090354056175e-05
0.3333333,0.6666667,2,1,0.9,0.112217769619326,-0.000766146503916875
0.3333333,0.6666667,2,17,0.85,0.0949856159132453,-0.000598583229876624
0.3333333,0.6666667,2,18,0.85,0.0955064839587752,0.00028558768516732
0.3333333,0.6666667,2,19,0.85,0.0951232883292263,-0.000363148003368987
0.3333333,0.6666667,2,2,0.9,0.110722998600536,-0.00112975398505178
0.3333333,0.6666667,2,20,0.85,0.0947441499187692,-0.000126362218156731
0.3333333,0.6666667,2,3,0.9,0.111614766942999,-0.000756457674522516
0.3333333,0.6666667,2,4,0.9,0.111759227101799,-0.000160686520997525
0.3333333,0.6666667,2,5,0.9,0.112371066701732,4.75173068014235e-05
0.3333333,0.6666667,3,1,0.9,0.126581633313518,0.00108510898874701
0.3333333,0.6666667,3,16,0.85,0.110179382758487,-0.00123916139218621
0.3333333,0.6666667,3,17,0.85,0.109758551596317,0.00040607288923014
0.3333333,0.6666667,3,18,0.85,0.108337871111442,9.77837819228912e-05
0.3333333,0.6666667,3,19,0.85,0.11028744460273,0.00120507491311031
0.3333333,0.6666667,3,2,0.9,0.125328951244403,-0.000856877957006353
0.3333333,0.6666667,3,20,0.85,0.108783607990181,-0.000650658125893264
0.3333333,0.6666667,3,3,0.9,0.125659839203953,0.000202158291390928
0.3333333,0.6666667,3,4,0.9,0.125628591547896,-6.7491732095902e-05
0.3333333,1,1,1,0.9,0.0933841939540333,0.000660094263003151
0.3333333,1,1,17,0.85,0.0774961721084294,-0.0004209459289187
0.3333333,1,1,18,0.85,0.0775451606926688,9.60591142682714e-07
0.3333333,1,1,19,0.85,0.0773065738257863,1.99832158691057e-05
0.3333333,1,1,2,0.9,0.092731410833748,0.000210944717864641
0.3333333,1,1,20,0.85,0.0774222986115575,6.80525729359018e-05
0.3333333,1,1,3,0.9,0.0932739234944947,0.000380263307863229
0.3333333,1,1,4,0.9,0.0935031540586386,0.000842154798262578
0.3333333,1,1,5,0.9,0.0928179841497041,-8.93460703320409e-05
0.3333333,1,2,1,0.9,0.111976304425393,-0.00064410134297263
0.3333333,1,2,17,0.85,0.0948336588998542,-0.000682659049369062
0.3333333,1,2,18,0.85,0.0953092045279992,0.000240275095026423
0.3333333,1,2,19,0.85,0.0949826440943381,-0.000414057195862105
0.3333333,1,2,2,0.9,0.110426560974118,-0.0010604405151599
0.3333333,1,2,20,0.85,0.0945934670258018,-8.55803785629429e-05
0.3333333,1,2,3,0.9,0.111365297914649,-0.000736957523611505
0.3333333,1,2,4,0.9,0.111521842787616,-0.000130550451817341
0.3333333,1,2,5,0.9,0.112134063555755,0.000106014388822617
0.3333333,1,3,1,0.9,0.126139778907613,0.000973926021527568
0.3333333,1,3,16,0.85,0.109929535657682,-0.00119864950387072
0.3333333,1,3,17,0.85,0.109467198815144,0.000384620115830954
0.3333333,1,3,18,0.85,0.108079265681609,0.00012822263084866
0.3333333,1,3,19,0.85,0.109996378099031,0.00113472893191528
0.3333333,1,3,2,0.9,0.124932544920118,-0.000805547222876165
0.3333333,1,3,20,0.85,0.108502594773304,-0.000585305398501943
0.3333333,1,3,3,0.9,0.125267068389704,0.000221717046045881
0.3333333,1,3,4,0.9,0.125225028314949,-8.19667478849676e-05
0.3333333,1.3333333,1,1,0.9,0.0933618181614766,0.000665549711720662
0.3333333,1.3333333,1,17,0.85,0.0774825725157179,-0.000547295934716617
0.3333333,1.3333333,1,18,0.85,0.0775327447889984,-7.31112894436791e-05
0.3333333,1.3333333,1,19,0.85,0.0773005494261226,0.000101317171511683
0.3333333,1.3333333,1,2,0.9,0.0927016249981997,0.000206046016887924
0.3333333,1.3333333,1,20,0.85,0.0773920606506382,-1.62135175094121e-05
0.3333333,1.3333333,1,3,0.9,0.0932459766077175,0.000278250040842852
0.3333333,1.3333333,1,4,0.9,0.0934570966285064,0.000868302125782916
0.3333333,1.3333333,1,5,0.9,0.0927732528506108,-0.000133652050109564
0.3333333,1.3333333,2,1,0.9,0.111865399818918,-0.000534855270867925
0.3333333,1.3333333,2,17,0.85,0.0947493207420197,-0.000758421786598786
0.3333333,1.3333333,2,18,0.85,0.0951872555589915,0.000199005475012228
0.3333333,1.3333333,2,19,0.85,0.0949116341525671,-0.000457824181092018
0.3333333,1.3333333,2,2,0.9,0.110273867116028,-0.000993789455693653
0.3333333,1.3333333,2,20,0.85,0.0945145368156409,-4.90831460821184e-05
0.3333333,1.3333333,2,3,0.9,0.111251497203897,-0.000718518047363846
0.3333333,1.3333333,2,4,0.9,0.111412041539987,-0.000101968382087391
0.3333333,1.3333333,2,5,0.9,0.112026692264283,0.000163092490323151
0.3333333,1.3333333,3,1,0.9,0.12588983599298,0.000876546879179883
0.3333333,1.3333333,3,16,0.85,0.109770496431655,-0.00115649518151574
0.3333333,1.3333333,3,17,0.85,0.109279910787265,0.000366878758048854
0.3333333,1.3333333,3,18,0.85,0.107923245149285,0.000161306616018078
0.3333333,1.3333333,3,19,0.85,0.109807889023384,0.00108025058284885
0.3333333,1.3333333,3,2,0.9,0.124718455120798,-0.000778880391902381
0.3333333,1.3333333,3,20,0.85,0.108326224884989,-0.000516996169403234
0.3333333,1.3333333,3,3,0.9,0.125058006425396,0.000215767679293962
0.3333333,1.3333333,3,4,0.9,0.125005736692741,-9.29967732956968e-05
0.3333333,1.6666667,1,1,0.9,0.0934016495954812,0.000668343882630123
0.3333333,1.6666667,1,17,0.85,0.0775029491593045,-0.000666963431019454
0.3333333,1.6666667,1,18,0.85,0.0775548233001478,-0.000133747242480964
0.3333333,1.6666667,1,19,0.85,0.0773309896186229,0.000179936436529104
0.3333333,1.6666667,1,2,0.9,0.092734005053841,0.000199599704042867
0.3333333,1.6666667,1,20,0.85,0.0773982418334624,-9.08928582062271e-05
0.3333333,1.6666667,1,3,0.9,0.093279968584524,0.000194178976803397
0.3333333,1.6666667,1,4,0.9,0.0934744125588004,0.000895850567017018
0.3333333,1.6666667,1,5,0.9,0.0927922383409225,-0.000182849687852509
0.3333333,1.6666667,2,1,0.9,0.111850962419501,-0.000435847029888051
0.3333333,1.6666667,2,17,0.85,0.0947283188759563,-0.000829724563042835
0.3333333,1.6666667,2,18,0.85,0.0951245604865189,0.000162313965488304
0.3333333,1.6666667,2,19,0.85,0.0948951171256172,-0.000496792056501825
0.3333333,1.6666667,2,2,0.9,0.110224857099663,-0.000930661974399717
0.3333333,1.6666667,2,20,0.85,0.0944890641828758,-1.54538458855891e-05
0.3333333,1.6666667,2,3,0.9,0.111235777680747,-0.000700727102073783
0.3333333,1.6666667,2,4,0.9,0.111394991598997,-7.32670364900103e-05
0.3333333,1.6666667,2,5,0.9,0.112013742301329,0.00021825599266948
0.3333333,1.6666667,3,1,0.9,0.125783129754895,0.000789419576498478
0.3333333,1.6666667,3,16,0.85,0.109680503510682,-0.00111487537658442
0.3333333,1.6666667,3,17,0.85,0.1091730509469,0.000356231925503042
0.3333333,1.6666667,3,18,0.85,0.107840435965473,0.000190467542848782
0.3333333,1.6666667,3,19,0.85,0.109693253833676,0.00103257967459813
0.3333333,1.6666667,3,2,0.9,0.124631669953313,-0.000759005879419638
0.3333333,1.6666667,3,20,0.85,0.108228311164106,-0.000454088437337097
0.3333333,1.6666667,3,3,0.9,0.124971975514468,0.000198386689764449
0.3333333,1.6666667,3,4,0.9,0.124916000728933,-0.000101113028117815
0.3333333,2,1,1,0.9,0.09349175133816,0.00067760930422236
0.3333333,2,1,17,0.85,0.0775518261909975,-0.000784871359107501
0.3333333,2,1,18,0.85,0.0776056529640978,-0.000196424131649123
0.3333333,2,1,19,0.85,0.0773917727897742,0.00025485248142258
0.3333333,2,1,2,0.9,0.0928167255907697,0.000193253973755361
0.3333333,2,1,20,0.85,0.077434679041817,-0.000159609974226436
0.3333333,2,1,3,0.9,0.0933640837778414,0.000116798536378653
0.3333333,2,1,4,0.9,0.0935430176228977,0.000915835184571005
0.3333333,2,1,5,0.9,0.0928629374836119,-0.000229258024029487
0.3333333,2,2,1,0.9,0.111911697536814,-0.000343160693483153
0.3333333,2,2,17,0.85,0.0947494349273,-0.000895023549381208
0.3333333,2,2,18,0.85,0.09510930275024,0.000127931808148578
0.3333333,2,2,19,0.85,0.0949209844226978,-0.000532124950445848
0.3333333,2,2,2,0.9,0.110255175703017,-0.000870125674168418
0.3333333,2,2,20,0.85,0.0945117620362182,1.57557224180063e-05
0.3333333,2,2,3,0.9,0.111295050233064,-0.000684196319930893
0.3333333,2,2,4,0.9,0.111450212156238,-4.49988083201083e-05
0.3333333,2,2,5,0.9,0.112074198292424,0.000269644043344962
0.3333333,2,3,1,0.9,0.125779553278813,0.000705588223170035
0.3333333,2,3,16,0.85,0.109647126098742,-0.00106966961568026
0.3333333,2,3,17,0.85,0.109128217832137,0.000346341831424965
0.3333333,2,3,18,0.85,0.107817788339235,0.000220726585135788
0.3333333,2,3,19,0.85,0.109638439070062,0.000991638283761649
0.3333333,2,3,2,0.9,0.124641962911099,-0.000744312210117138
0.3333333,2,3,20,0.85,0.108192457449994,-0.000393470204036488
0.3333333,2,3,3,0.9,0.124980618367093,0.000177456497468962
0.3333333,2,3,4,0.9,0.124923760228086,-0.000107218733975105
0.3333333,2.3333333,1,1,0.9,0.093623315285931,0.00068567532438176
0.3333333,2.3333333,1,17,0.85,0.0776245141366807,-0.000901050525835547
0.3333333,2.3333333,1,18,0.85,0.0776804664248678,-0.000256072623137826
0.3333333,2.3333333,1,19,0.85,0.0774780877117342,0.000322755833112976
0.3333333,2.3333333,1,2,0.9,0.0929408871381068,0.000188826569353732
0.3333333,2.3333333,1,20,0.85,0.0774967840607798,-0.000226719277531351
0.3333333,2.3333333,1,3,0.9,0.0934896331171564,4.6128747976735e-05
0.3333333,2.3333333,1,4,0.9,0.0936538075660236,0.000939245246517363
0.3333333,2.3333333,1,5,0.9,0.0929761275343868,-0.000272527498168545
0.3333333,2.3333333,2,1,0.9,0.112029164733783,-0.000256202525592687
0.3333333,2.3333333,2,17,0.85,0.0948043648139359,-0.000955835753069265
0.3333333,2.3333333,2,18,0.85,0.0951292411764048,9.69286730998698e-05
0.3333333,2.3333333,2,19,0.85,0.0949822797105583,-0.000564256277392422
0.3333333,2.3333333,2,2,0.9,0.110347853963733,-0.000810944232480385
0.3333333,2.3333333,2,20,0.85,0.0945681714871844,4.51173263971008e-05
0.3333333,2.3333333,2,3,0.9,0.111415719929977,-0.000666832921074298
0.3333333,2.3333333,2,4,0.85,0.0951221486684255,-0.000435256908294316
0.3333333,2.3333333,2,4,0.9,0.111560799304986,-1.82977348295877e-05
0.3333333,2.3333333,2,5,0.9,0.112191590039424,0.0003222144324306
0.3333333,2.3333333,3,1,0.9,0.125855220294251,0.000628674094741685
0.3333333,2.3333333,3,16,0.85,0.109663120269584,-0.00102547420734771
0.3333333,2.3333333,3,17,0.85,0.109129092657952,0.000342363686227799
0.3333333,2.3333333,3,18,0.85,0.107846261030995,0.000246964951958879
0.3333333,2.3333333,3,19,0.85,0.109629814546983,0.000953577719870308
0.3333333,2.3333333,3,2,0.9,0.125035090916791,-0.000741900120306182
0.3333333,2.3333333,3,20,0.85,0.108203799465982,-0.00033638700732021
0.3333333,2.3333333,3,3,0.9,0.125069739486811,0.00013904637782665
0.3333333,2.3333333,3,4,0.9,0.125006395330161,-0.000111685642194201
0.3333333,2.6666667,1,1,0.9,0.0937896323510291,0.000694749872626158
0.3333333,2.6666667,1,17,0.85,0.0777178098761281,-0.00100298875224677
0.3333333,2.6666667,1,18,0.85,0.0777763991894862,-0.000315118193791145
0.3333333,2.6666667,1,19,0.85,0.0775865307981812,0.000386705176885331
0.3333333,2.6666667,1,2,0.9,0.0930999661464593,0.000185719191122591
0.3333333,2.6666667,1,20,0.85,0.0775808701531528,-0.000286691368029489
0.3333333,2.6666667,1,3,0.9,0.0936499297988586,-2.06998584143623e-05
0.3333333,2.6666667,1,4,0.9,0.0938001063599635,0.000960522389217994
0.3333333,2.6666667,1,5,0.9,0.0931250736219223,-0.000316068116825876
0.3333333,2.6666667,2,1,0.9,0.11219193757334,-0.000175060986220138
0.3333333,2.6666667,2,17,0.85,0.094890715893845,-0.00101300746048093
0.3333333,2.6666667,2,18,0.85,0.0951841762645698,6.7813165958527e-05
0.3333333,2.6666667,2,19,0.85,0.095071445037902,-0.000594686956928845
0.3333333,2.6666667,2,2,0.9,0.11049145037862,-0.000755630044281865
0.3333333,2.6666667,2,20,0.85,0.0946562556929198,7.34298549928544e-05
0.3333333,2.6666667,2,3,0.9,0.111584950026806,-0.000651629013676141
0.3333333,2.6666667,2,4,0.9,0.111717731030221,7.41538902832082e-06
0.3333333,2.6666667,2,5,0.9,0.112355824037317,0.000373628581403474
0.3333333,2.6666667,3,1,0.9,0.125992707576322,0.000560147198622785
0.3333333,2.6666667,3,16,0.85,0.109714432017576,-0.000981326987843493
0.3333333,2.6666667,3,17,0.85,0.109170153794847,0.000339768597682931
0.3333333,2.6666667,3,18,0.85,0.107903341526721,0.000272283439481178
0.3333333,2.6666667,3,19,0.85,0.109661713713045,0.000919920615163742
0.3333333,2.6666667,3,2,0.9,0.12487479268915,-0.000719400215327195
0.3333333,2.6666667,3,20,0.85,0.108254791966479,-0.000284506756628166
0.3333333,2.6666667,3,3,0.9,0.125216461552578,0.000140019725313457
0.3333333,2.6666667,3,4,0.9,0.125145618105315,-0.000115520653903283
0.3333333,3,1,1,0.9,0.0939855604980806,0.000706045581738663
0.3333333,3,1,17,0.85,0.0778290305519306,-0.00110337895124474
0.3333333,3,1,18,0.85,0.0778906062238533,-0.000361338782459041
0.3333333,3,1,19,0.85,0.0777139637663578,0.000449910348152435
0.3333333,3,1,2,0.9,0.0932887268833208,0.000180577304113603
0.3333333,3,1,20,0.85,0.0776840945938973,-0.000342742919044233
0.3333333,3,1,3,0.9,0.0938397403335396,-8.88952819073772e-05
0.3333333,3,1,4,0.9,0.0939767971019455,0.000982698557553424
0.3333333,3,1,5,0.9,0.0933043839534339,-0.000357696791021553
0.3333333,3,2,1,0.9,0.112395490184044,-9.80541314839337e-05
0.3333333,3,2,17,0.85,0.0949990099676852,-0.00106709572747822
0.3333333,3,2,18,0.85,0.0952657840889326,4.08093703065658e-05
0.3333333,3,2,19,0.85,0.0951849995795514,-0.000622959308261217
0.3333333,3,2,2,0.9,0.110678485448281,-0.00070133199247068
0.3333333,3,2,20,0.85,0.0947685906684125,0.000100190662743064
0.3333333,3,2,3,0.9,0.111790911224851,-0.000635615890148971
0.3333333,3,2,4,0.9,0.111914311081661,3.25253821369227e-05
0.3333333,3,2,5,0.9,0.112557550414543,0.000422403968435999
0.3333333,3,3,1,0.9,0.126183584637604,0.000493368568918985
0.3333333,3,3,16,0.85,0.109796526989652,-0.000942128762115209
0.3333333,3,3,17,0.85,0.109245177397888,0.000338964678894058
0.3333333,3,3,18,0.85,0.107991553790325,0.000296010184195338
0.3333333,3,3,19,0.85,0.109728608667257,0.000919983825323968
0.3333333,3,3,2,0.9,0.125064609962971,-0.00070104813388768
0.3333333,3,3,20,0.85,0.108338403179594,-0.000235479306125972
0.3333333,3,3,3,0.9,0.125407217009243,0.000119345525778783
0.3333333,3,3,4,0.9,0.125343209435475,-0.000118281821091811
0.333333333333333,0,1,1,0.85,0.0776989693512497,-0.000198682033462377
0.333333333333333,0,1,1,0.95,0.125736861715669,0.000577492622572765
0.333333333333333,0,1,10,0.85,0.0782724479159007,-0.000491377938768025
0.333333333333333,0,1,10,0.9,0.0935366477203233,-0.00081845590568378
0.333333333333333,0,1,10,0.95,0.125955299429186,0.000533079147308662
0.333333333333333,0,1,11,0.85,0.0785838108587592,-0.000244629301403891
0.333333333333333,0,1,11,0.9,0.0934394828868812,0.000960599091976628
0.333333333333333,0,1,11,0.95,0.126243919656329,-5.9460781583686e-05
0.333333333333333,0,1,12,0.85,0.0776426311489253,-0.000745121095992057
0.333333333333333,0,1,12,0.9,0.093810845633269,0.000284310385268525
0.333333333333333,0,1,12,0.95,0.125091071056849,-0.00104572481762599
0.333333333333333,0,1,13,0.85,0.0775844530552555,0.00117838274347831
0.333333333333333,0,1,13,0.9,0.0937225202824003,0.000186168016432734
0.333333333333333,0,1,13,0.95,0.125421980003054,0.00182875310740965
0.333333333333333,0,1,14,0.85,0.0783882780849311,-0.000452748590354832
0.333333333333333,0,1,14,0.9,0.0936706729337313,-0.00077260928938526
0.333333333333333,0,1,14,0.95,0.125562349272645,-0.00131373802566347
0.333333333333333,0,1,15,0.85,0.0780050373285932,1.79924103749477e-05
0.333333333333333,0,1,15,0.9,0.0938413541373511,-0.000360073865987509
0.333333333333333,0,1,15,0.95,0.124509601578448,-0.000437104169895861
0.333333333333333,0,1,16,0.85,0.0777567808456202,0.000950423296549613
0.333333333333333,0,1,16,0.9,0.0940891202281406,-0.00107536536891769
0.333333333333333,0,1,16,0.95,0.125097644869113,0.000736787121539429
0.333333333333333,0,1,17,0.9,0.0948117976608927,-0.0010803646576445
0.333333333333333,0,1,17,0.95,0.125394954462614,-0.000683180471176461
0.333333333333333,0,1,18,0.9,0.09305623813171,-0.000824933552869727
0.333333333333333,0,1,18,0.95,0.125846870990413,-0.00120015036412979
0.333333333333333,0,1,19,0.9,0.0950995853047379,0.00182231683132692
0.333333333333333,0,1,19,0.95,0.126481993310707,-0.00125759777352938
0.333333333333333,0,1,2,0.85,0.0786514383590746,-0.000647449486903379
0.333333333333333,0,1,2,0.95,0.125525805611659,-0.000815326832658161
0.333333333333333,0,1,20,0.9,0.0942684064105907,-0.000510582960515388
